orig,dest,trips
16352,17185,1.0
16352,13540,2.0
16352,13379,1.0
16352,14161,1.0
16352,17184,7.0
16352,13604,2.0
16352,13604,2.0
16352,13867,3.0
16352,15385,3.0
16352,13480,6.0
16352,13868,2.0
16352,13477,6.0
16352,13946,1.0
16352,13481,4.0
16352,15386,6.0
16352,13475,2.0
16352,13863,5.0
16352,13401,1.0
16352,16126,2.0
16352,3363,2.0
16352,17056,1.0
16352,5864,1.0
16352,3241,1.0
16352,5464,1.0
16352,5534,1.0
16352,4257,1.0
16352,3661,1.0
16352,3908,1.0
16352,3500,1.0
16352,3625,1.0
16352,3424,1.0
16352,3793,1.0
16352,3882,1.0
16352,4071,1.0
16352,5271,1.0
16352,16575,1.0
16352,12140,1.0
16352,12579,1.0
16352,15744,1.0
16352,15478,1.0
16352,14380,1.0
16352,12942,1.0
16352,10786,1.0
16352,8112,1.0
16352,8100,2.0
16352,9507,1.0
16352,6761,1.0
16352,6838,1.0
16352,10991,1.0
16352,11115,1.0
16352,17684,1.0
16352,14644,1.0
16352,16305,1.0
13867,14093,2.0
13867,14171,1.0
13867,14211,1.0
13867,13584,1.0
13867,18040,1.0
13867,13962,5.0
13867,18021,4.0
13867,17486,1.0
13867,15367,2.0
13867,15368,6.0
13867,13470,4.0
13867,13757,2.0
13867,13588,7.0
13867,14054,3.0
13867,15302,1.0
13867,15301,3.0
13867,13587,1.0
13867,17982,2.0
13867,14288,1.0
13867,18006,1.0
13867,14197,1.0
13867,18171,1.0
13867,13790,1.0
13867,14146,1.0
13867,14228,1.0
13867,14023,2.0
13867,13605,6.0
13867,15939,1.0
13867,13544,7.0
13867,16891,7.0
13867,15667,3.0
13867,17639,1.0
13867,13965,1.0
13867,13590,1.0
13867,13616,1.0
13867,13944,1.0
13867,13560,1.0
13867,17130,1.0
13867,16406,1.0
13867,13685,1.0
13867,16132,3.0
13867,16546,1.0
13867,17056,1.0
13867,13807,1.0
13867,14020,3.0
13867,17600,1.0
13867,17185,1.0
13867,13540,1.0
13867,13379,2.0
13867,14161,4.0
13867,17184,1.0
13867,13803,2.0
13867,14237,5.0
13867,14237,1.0
13867,13604,7.0
13867,13604,3.0
13867,13867,1.0
13867,15385,5.0
13867,13480,10.0
13867,13868,8.0
13867,13477,6.0
13867,13946,3.0
13867,13481,4.0
13867,15386,6.0
13867,13475,6.0
13867,13863,4.0
13867,13401,2.0
13867,17540,2.0
13867,16126,2.0
13867,15290,1.0
13867,14335,1.0
13867,3363,1.0
13867,6261,1.0
13867,14343,1.0
13867,16836,1.0
13867,4167,1.0
13867,4192,1.0
13867,6125,1.0
13867,5534,1.0
13867,4257,1.0
13867,5675,1.0
13867,15155,1.0
13867,11883,2.0
13867,14858,1.0
13867,13034,1.0
13867,13211,1.0
13867,21161,1.0
13867,9556,1.0
13867,11521,1.0
13867,10994,1.0
13867,11596,2.0
13867,14680,2.0
13867,14704,1.0
13867,14708,1.0
13867,14627,1.0
13867,14644,1.0
13867,14671,1.0
15385,13641,1.0
15385,13930,1.0
15385,14211,1.0
15385,18040,3.0
15385,13962,1.0
15385,17486,1.0
15385,15368,1.0
15385,13757,1.0
15385,15302,1.0
15385,15301,1.0
15385,14288,1.0
15385,13995,1.0
15385,18171,1.0
15385,14146,1.0
15385,13544,2.0
15385,16891,2.0
15385,18170,1.0
15385,13897,1.0
15385,13844,1.0
15385,18165,1.0
15385,17056,1.0
15385,14020,1.0
15385,13540,1.0
15385,14161,3.0
15385,17184,1.0
15385,14237,1.0
15385,13604,1.0
15385,13867,3.0
15385,13480,2.0
15385,13477,1.0
15385,13481,2.0
15385,15386,3.0
15385,13475,2.0
15385,13401,1.0
15385,17540,2.0
15385,16870,2.0
15385,16835,1.0
15385,13174,1.0
13480,13584,1.0
13480,15641,1.0
13480,18040,1.0
13480,13962,3.0
13480,18021,1.0
13480,17486,1.0
13480,15368,2.0
13480,13757,1.0
13480,13588,1.0
13480,15301,1.0
13480,13937,1.0
13480,15933,1.0
13480,18007,1.0
13480,18411,1.0
13480,14228,1.0
13480,13605,1.0
13480,15939,1.0
13480,13544,3.0
13480,16891,3.0
13480,13590,1.0
13480,13898,1.0
13480,16750,1.0
13480,16406,1.0
13480,13762,1.0
13480,13632,1.0
13480,17056,1.0
13480,13379,1.0
13480,14237,1.0
13480,14237,2.0
13480,13604,3.0
13480,13604,1.0
13480,16352,6.0
13480,13867,3.0
13480,15385,1.0
13480,13480,4.0
13480,13868,1.0
13480,13477,3.0
13480,13946,4.0
13480,13481,1.0
13480,15386,4.0
13480,13475,6.0
13480,13863,3.0
13480,13401,1.0
13480,16126,1.0
13480,15290,2.0
13480,18067,1.0
13480,14343,1.0
13480,4656,1.0
13480,3440,2.0
13480,4058,1.0
13480,4820,1.0
13480,5632,1.0
13480,4627,1.0
13480,3981,1.0
13480,18715,1.0
13480,10999,1.0
13480,14671,1.0
13868,14172,1.0
13868,13579,1.0
13868,13799,1.0
13868,18040,1.0
13868,13962,3.0
13868,18021,3.0
13868,15367,2.0
13868,15368,6.0
13868,13470,1.0
13868,13588,2.0
13868,14054,1.0
13868,14025,1.0
13868,18007,1.0
13868,14228,1.0
13868,15939,2.0
13868,13544,1.0
13868,16891,1.0
13868,13836,1.0
13868,17491,1.0
13868,16406,1.0
13868,15950,1.0
13868,13803,1.0
13868,14237,2.0
13868,13604,2.0
13868,13604,1.0
13868,13867,2.0
13868,15385,2.0
13868,13480,5.0
13868,13868,4.0
13868,13477,3.0
13868,13946,2.0
13868,13481,2.0
13868,15386,6.0
13868,13475,1.0
13868,13401,2.0
13868,15290,1.0
13868,16870,1.0
13868,3804,1.0
13868,4192,1.0
13868,5534,1.0
13868,12935,1.0
13868,14627,1.0
13477,14101,1.0
13477,18040,2.0
13477,13962,6.0
13477,18021,1.0
13477,15367,1.0
13477,13757,1.0
13477,13978,1.0
13477,18171,1.0
13477,13605,1.0
13477,15939,3.0
13477,13544,3.0
13477,13594,1.0
13477,13919,1.0
13477,15425,1.0
13477,13897,1.0
13477,16130,1.0
13477,17600,1.0
13477,13379,1.0
13477,17184,1.0
13477,13803,1.0
13477,14237,1.0
13477,14237,1.0
13477,13604,1.0
13477,16352,2.0
13477,13480,3.0
13477,13477,3.0
13477,13946,4.0
13477,13481,3.0
13477,15386,3.0
13477,13475,6.0
13477,13401,1.0
13477,17540,1.0
13477,14335,1.0
13477,17400,1.0
13477,14343,1.0
13477,4167,1.0
13477,3713,1.0
13477,3824,1.0
13477,9556,1.0
13477,14680,1.0
13946,14211,1.0
13946,13428,1.0
13946,13597,1.0
13946,18040,1.0
13946,13962,1.0
13946,14025,1.0
13946,14228,1.0
13946,13544,1.0
13946,13559,1.0
13946,14290,1.0
13946,18165,1.0
13946,16546,1.0
13946,13632,1.0
13946,17185,1.0
13946,14161,1.0
13946,17184,2.0
13946,13803,1.0
13946,14237,8.0
13946,13867,1.0
13946,15385,1.0
13946,13480,9.0
13946,13477,4.0
13946,13946,1.0
13946,13481,5.0
13946,15386,4.0
13946,13475,4.0
13946,13863,2.0
13946,13401,1.0
13946,17540,4.0
13946,15290,3.0
13946,3713,1.0
13946,5632,1.0
13946,4257,1.0
13946,12140,1.0
13481,14171,1.0
13481,15641,1.0
13481,17997,1.0
13481,18040,1.0
13481,13962,1.0
13481,18021,1.0
13481,15368,2.0
13481,14260,1.0
13481,18411,1.0
13481,13605,1.0
13481,16891,1.0
13481,13897,1.0
13481,17490,1.0
13481,17130,1.0
13481,16406,1.0
13481,18165,1.0
13481,13762,1.0
13481,13530,1.0
13481,13632,1.0
13481,14020,1.0
13481,15950,2.0
13481,17600,1.0
13481,17185,2.0
13481,13540,1.0
13481,13379,3.0
13481,14161,2.0
13481,17184,2.0
13481,14237,4.0
13481,14237,2.0
13481,13604,1.0
13481,13867,4.0
13481,15385,1.0
13481,13480,6.0
13481,13868,4.0
13481,13477,3.0
13481,13946,8.0
13481,13481,5.0
13481,15386,2.0
13481,13475,7.0
13481,13863,7.0
13481,13401,4.0
13481,17540,5.0
13481,16126,2.0
13481,15290,7.0
13481,16870,2.0
13481,3335,1.0
13481,3363,1.0
13481,6261,1.0
13481,3893,1.0
13481,17400,1.0
13481,16835,1.0
13481,13723,3.0
13481,4192,1.0
13481,3801,1.0
13481,3241,1.0
13481,6125,1.0
13481,4375,1.0
13481,12000,1.0
13481,13214,1.0
13481,14680,1.0
13481,15755,1.0
13481,14671,1.0
13481,16428,1.0
15386,14093,1.0
15386,16786,1.0
15386,18040,3.0
15386,13962,3.0
15386,17486,1.0
15386,15367,1.0
15386,15368,1.0
15386,13470,1.0
15386,13757,3.0
15386,15297,1.0
15386,13978,1.0
15386,15939,2.0
15386,13544,1.0
15386,16891,1.0
15386,15667,1.0
15386,13559,1.0
15386,13920,1.0
15386,13986,1.0
15386,13884,1.0
15386,17490,1.0
15386,16406,1.0
15386,18165,1.0
15386,13632,1.0
15386,15439,1.0
15386,17185,1.0
15386,13540,1.0
15386,14161,2.0
15386,17184,5.0
15386,13803,1.0
15386,14237,3.0
15386,13604,4.0
15386,13604,1.0
15386,16352,1.0
15386,13867,7.0
15386,15385,2.0
15386,13480,4.0
15386,13868,5.0
15386,13477,9.0
15386,13946,5.0
15386,13481,5.0
15386,15386,3.0
15386,13475,4.0
15386,13863,4.0
15386,13401,4.0
15386,17540,3.0
15386,16126,1.0
15386,15290,6.0
15386,18067,1.0
15386,16870,1.0
15386,3996,1.0
15386,3804,2.0
15386,3335,1.0
15386,16836,1.0
15386,13723,1.0
15386,16435,1.0
15386,14333,1.0
15386,3276,1.0
15386,3440,1.0
15386,5534,1.0
15386,4820,1.0
15386,3824,1.0
15386,12207,1.0
15386,16580,1.0
15386,13205,1.0
15386,15061,1.0
15386,18329,1.0
15386,14716,1.0
15386,14627,1.0
15386,16428,1.0
13475,14215,1.0
13475,14211,1.0
13475,16768,1.0
13475,16787,1.0
13475,18040,6.0
13475,13962,1.0
13475,18021,3.0
13475,15367,1.0
13475,15368,2.0
13475,13757,5.0
13475,13588,2.0
13475,15301,1.0
13475,13587,1.0
13475,14288,1.0
13475,13832,1.0
13475,18007,1.0
13475,14023,1.0
13475,13605,1.0
13475,15939,2.0
13475,13544,1.0
13475,16891,6.0
13475,13560,1.0
13475,13559,2.0
13475,13910,1.0
13475,13532,1.0
13475,17491,1.0
13475,16130,1.0
13475,14290,1.0
13475,17130,1.0
13475,16406,2.0
13475,14164,1.0
13475,16132,1.0
13475,13762,1.0
13475,15403,1.0
13475,17056,1.0
13475,13807,1.0
13475,14020,2.0
13475,15950,2.0
13475,17600,2.0
13475,17185,3.0
13475,13540,1.0
13475,13379,1.0
13475,14161,3.0
13475,17184,6.0
13475,13803,6.0
13475,14237,4.0
13475,14237,1.0
13475,13604,3.0
13475,13604,2.0
13475,16352,3.0
13475,13867,11.0
13475,15385,5.0
13475,13480,16.0
13475,13868,4.0
13475,13477,18.0
13475,13946,9.0
13475,13481,9.0
13475,15386,7.0
13475,13475,11.0
13475,13863,4.0
13475,13401,4.0
13475,17540,4.0
13475,16126,2.0
13475,15290,5.0
13475,18067,1.0
13475,16870,2.0
13475,3996,1.0
13475,3893,2.0
13475,16836,2.0
13475,18442,1.0
13475,11918,1.0
13475,17148,1.0
13475,21718,1.0
13475,7169,1.0
13475,14671,1.0
13863,14142,1.0
13863,13990,1.0
13863,13962,1.0
13863,15367,2.0
13863,14054,1.0
13863,15939,1.0
13863,13544,1.0
13863,16891,4.0
13863,15667,2.0
13863,15425,2.0
13863,13560,1.0
13863,14290,1.0
13863,13844,2.0
13863,16406,1.0
13863,18165,1.0
13863,13685,1.0
13863,13533,1.0
13863,17057,1.0
13863,15439,1.0
13863,14020,3.0
13863,14161,3.0
13863,17184,5.0
13863,13803,1.0
13863,14237,3.0
13863,14237,1.0
13863,13604,2.0
13863,13604,1.0
13863,16352,3.0
13863,13867,6.0
13863,15385,4.0
13863,13480,9.0
13863,13868,3.0
13863,13477,6.0
13863,13946,10.0
13863,13481,5.0
13863,15386,4.0
13863,13475,2.0
13863,13863,8.0
13863,17540,5.0
13863,16126,4.0
13863,15290,5.0
13863,16870,1.0
13863,14335,1.0
13863,3804,2.0
13863,3335,4.0
13863,16836,2.0
13863,13723,1.0
13863,17056,1.0
13863,5864,1.0
13863,4058,2.0
13863,3752,1.0
13863,12132,1.0
13863,12313,1.0
13863,13216,1.0
13863,19249,1.0
13863,14704,1.0
13863,14627,1.0
13401,14172,1.0
13401,17486,1.0
13401,15368,1.0
13401,13588,1.0
13401,13544,1.0
13401,15667,1.0
13401,17639,1.0
13401,14290,1.0
13401,13965,1.0
13401,13986,2.0
13401,13944,1.0
13401,13447,1.0
13401,14290,1.0
13401,16406,1.0
13401,16132,1.0
13401,13689,1.0
13401,15405,1.0
13401,17068,1.0
13401,15403,2.0
13401,17057,1.0
13401,13807,1.0
13401,14020,2.0
13401,14020,1.0
13401,15950,2.0
13401,17600,1.0
13401,17185,3.0
13401,13379,2.0
13401,14161,1.0
13401,17184,2.0
13401,14237,1.0
13401,13867,2.0
13401,15385,4.0
13401,13868,3.0
13401,13477,3.0
13401,13946,5.0
13401,13481,4.0
13401,15386,6.0
13401,13475,3.0
13401,13863,2.0
13401,13401,2.0
13401,17540,1.0
13401,16126,3.0
13401,15290,2.0
13401,18067,1.0
13401,16870,2.0
13401,14335,2.0
13401,3996,1.0
13401,3804,2.0
13401,3335,2.0
13401,6212,1.0
13401,3893,1.0
13401,17400,2.0
13401,14343,1.0
13401,16835,3.0
13401,16836,3.0
13401,13723,1.0
13401,17056,1.0
13401,3276,1.0
13401,4058,1.0
13401,4820,1.0
13401,5395,1.0
13401,5675,1.0
13401,3959,1.0
13401,3848,1.0
13401,3824,1.0
13401,18762,1.0
13401,16639,1.0
13401,14837,1.0
13401,17653,1.0
13401,17910,1.0
13401,13174,1.0
13401,8112,1.0
13401,16694,1.0
13401,18038,1.0
13401,6584,1.0
13401,14481,1.0
13401,14650,1.0
17540,14211,2.0
17540,16787,1.0
17540,13714,1.0
17540,14125,1.0
17540,16521,1.0
17540,13962,5.0
17540,18021,3.0
17540,17486,2.0
17540,15368,1.0
17540,13470,2.0
17540,14054,3.0
17540,13587,1.0
17540,17982,1.0
17540,14260,1.0
17540,13790,1.0
17540,13605,1.0
17540,16891,1.0
17540,13594,1.0
17540,13965,3.0
17540,13944,1.0
17540,13447,1.0
17540,13897,1.0
17540,17491,1.0
17540,17490,1.0
17540,16284,1.0
17540,14290,1.0
17540,17130,2.0
17540,13844,7.0
17540,16406,2.0
17540,18165,6.0
17540,16565,6.0
17540,14164,4.0
17540,13685,1.0
17540,16132,5.0
17540,14057,1.0
17540,13966,1.0
17540,16546,1.0
17540,13632,1.0
17540,13407,1.0
17540,15403,2.0
17540,13632,1.0
17540,17057,6.0
17540,13807,3.0
17540,15439,2.0
17540,14020,4.0
17540,14020,3.0
17540,15950,20.0
17540,17600,12.0
17540,17185,18.0
17540,13540,11.0
17540,13379,19.0
17540,14161,10.0
17540,17184,12.0
17540,13803,1.0
17540,14237,8.0
17540,14237,5.0
17540,16352,2.0
17540,13867,5.0
17540,15385,4.0
17540,13480,5.0
17540,13868,3.0
17540,13477,5.0
17540,13946,17.0
17540,13481,14.0
17540,15386,11.0
17540,13475,9.0
17540,13863,19.0
17540,13401,6.0
17540,17540,5.0
17540,16126,23.0
17540,15290,7.0
17540,18067,8.0
17540,16870,8.0
17540,14335,13.0
17540,3996,3.0
17540,3804,6.0
17540,3335,6.0
17540,6212,3.0
17540,3363,2.0
17540,6261,1.0
17540,17400,4.0
17540,14343,10.0
17540,16835,3.0
17540,16836,23.0
17540,13723,8.0
17540,16435,2.0
17540,17056,5.0
17540,14333,1.0
17540,3276,2.0
17540,4167,1.0
17540,3713,1.0
17540,4656,1.0
17540,3241,1.0
17540,5464,1.0
17540,3557,1.0
17540,3440,1.0
17540,3867,1.0
17540,4058,1.0
17540,4820,1.0
17540,3455,1.0
17540,5611,1.0
17540,3753,1.0
17540,4233,1.0
17540,3908,1.0
17540,5276,2.0
17540,3928,2.0
17540,4935,1.0
17540,4633,1.0
17540,3917,1.0
17540,3739,1.0
17540,3898,1.0
17540,3728,1.0
17540,24906,1.0
17540,26781,1.0
17540,22958,1.0
17540,29236,1.0
17540,29394,1.0
17540,22569,1.0
17540,19697,1.0
17540,18762,1.0
17540,12285,1.0
17540,12428,1.0
17540,16636,1.0
17540,12481,1.0
17540,15178,1.0
17540,12207,1.0
17540,12313,1.0
17540,12618,1.0
17540,16660,1.0
17540,12291,1.0
17540,16943,1.0
17540,17642,1.0
17540,12444,1.0
17540,12007,1.0
17540,11883,1.0
17540,14891,1.0
17540,13034,1.0
17540,12942,1.0
17540,13205,1.0
17540,13139,1.0
17540,15061,1.0
17540,12993,1.0
17540,21715,1.0
17540,21188,1.0
17540,21933,1.0
17540,20803,1.0
17540,20647,1.0
17540,12917,1.0
17540,21433,1.0
17540,10266,1.0
17540,9922,1.0
17540,9364,1.0
17540,10999,1.0
17540,10994,1.0
17540,14704,1.0
17540,14668,1.0
17540,16305,1.0
17540,6566,1.0
16126,13676,1.0
16126,13641,1.0
16126,13588,1.0
16126,13544,1.0
16126,16891,1.0
16126,14290,1.0
16126,18165,1.0
16126,14020,1.0
16126,14020,1.0
16126,15950,2.0
16126,17185,2.0
16126,13540,1.0
16126,13379,2.0
16126,14161,3.0
16126,17184,1.0
16126,14237,3.0
16126,13867,1.0
16126,13480,1.0
16126,13477,1.0
16126,13481,1.0
16126,13475,3.0
16126,17540,5.0
16126,16126,4.0
16126,15290,1.0
16126,18067,1.0
16126,16870,1.0
16126,3363,1.0
16126,3893,1.0
16126,17400,1.0
16126,16835,1.0
16126,16836,4.0
16126,13723,3.0
16126,4257,1.0
16126,5611,1.0
16126,3707,1.0
15290,13962,1.0
15290,18006,1.0
15290,13544,1.0
15290,13986,1.0
15290,16130,1.0
15290,16284,1.0
15290,14290,1.0
15290,18165,1.0
15290,13762,1.0
15290,13407,1.0
15290,17057,1.0
15290,14020,2.0
15290,15950,4.0
15290,17600,2.0
15290,17185,2.0
15290,13540,7.0
15290,13379,8.0
15290,14161,3.0
15290,14237,3.0
15290,13480,3.0
15290,13868,1.0
15290,13477,2.0
15290,13946,11.0
15290,13481,8.0
15290,15386,4.0
15290,13475,3.0
15290,13863,9.0
15290,17540,1.0
15290,16126,6.0
15290,15290,2.0
15290,18067,7.0
15290,16870,13.0
15290,14335,4.0
15290,3804,5.0
15290,3335,3.0
15290,3893,1.0
15290,17400,3.0
15290,14343,3.0
15290,16835,2.0
15290,16836,7.0
15290,13723,1.0
15290,4850,1.0
15290,5395,1.0
15290,5302,1.0
15290,1769,1.0
15290,9639,1.0
18067,14125,1.0
18067,16565,3.0
18067,14164,1.0
18067,15405,1.0
18067,17068,1.0
18067,15403,1.0
18067,17057,1.0
18067,14020,2.0
18067,14020,1.0
18067,15950,2.0
18067,17185,4.0
18067,13540,4.0
18067,13379,5.0
18067,14161,3.0
18067,14237,1.0
18067,13477,1.0
18067,13946,2.0
18067,15386,1.0
18067,13475,2.0
18067,13863,1.0
18067,17540,4.0
18067,16126,5.0
18067,15290,1.0
18067,18067,5.0
18067,16870,2.0
18067,14335,5.0
18067,3996,4.0
18067,3804,6.0
18067,3335,9.0
18067,6212,2.0
18067,3363,1.0
18067,6261,3.0
18067,3893,1.0
18067,17400,2.0
18067,14343,7.0
18067,16835,3.0
18067,16836,4.0
18067,13723,1.0
18067,4656,3.0
18067,5464,2.0
18067,3557,2.0
18067,4058,2.0
18067,4820,2.0
18067,5632,1.0
18067,3455,2.0
18067,4233,1.0
18067,5852,1.0
18067,6081,1.0
18067,4397,1.0
18067,5203,1.0
18067,24873,1.0
18067,11802,1.0
18067,11947,1.0
18067,12917,1.0
18067,11449,1.0
18067,14608,1.0
16870,13676,1.0
16870,18011,1.0
16870,15301,1.0
16870,17982,1.0
16870,14288,1.0
16870,18007,1.0
16870,18411,1.0
16870,13544,1.0
16870,13559,1.0
16870,13965,1.0
16870,13884,1.0
16870,13532,1.0
16870,16406,2.0
16870,18165,2.0
16870,13685,1.0
16870,13762,1.0
16870,14057,1.0
16870,14016,1.0
16870,17056,2.0
16870,17057,1.0
16870,14020,1.0
16870,15950,7.0
16870,17600,1.0
16870,17185,1.0
16870,13540,2.0
16870,13379,11.0
16870,14161,1.0
16870,13480,1.0
16870,13477,1.0
16870,13946,1.0
16870,13481,1.0
16870,13475,2.0
16870,13863,2.0
16870,17540,1.0
16870,16126,1.0
16870,15290,4.0
16870,18067,3.0
16870,16870,6.0
16870,14335,3.0
16870,3996,8.0
16870,3804,8.0
16870,3335,8.0
16870,6212,4.0
16870,3363,3.0
16870,6261,1.0
16870,3893,2.0
16870,17400,7.0
16870,14343,4.0
16870,16835,5.0
16870,16836,2.0
16870,13723,5.0
16870,16435,1.0
16870,17056,1.0
16870,4192,2.0
16870,6225,2.0
16870,3801,2.0
16870,3241,3.0
16870,5776,1.0
16870,4850,2.0
16870,4058,1.0
16870,4820,1.0
16870,5395,1.0
16870,5632,1.0
16870,3455,1.0
16870,5675,2.0
16870,3753,1.0
16870,3908,2.0
16870,3740,1.0
16870,6081,1.0
16870,4189,1.0
16870,29599,1.0
16870,18422,1.0
16870,12091,1.0
16870,12089,1.0
16870,12702,1.0
16870,17910,1.0
16870,13168,1.0
16870,13162,1.0
16870,9754,1.0
16870,14680,1.0
16870,14608,1.0
16870,14519,1.0
14335,16891,1.0
14335,13965,1.0
14335,13836,1.0
14335,16406,1.0
14335,18165,1.0
14335,16565,2.0
14335,16546,1.0
14335,17057,1.0
14335,15950,6.0
14335,17600,1.0
14335,13540,2.0
14335,13379,2.0
14335,14161,2.0
14335,17184,1.0
14335,13477,2.0
14335,13401,1.0
14335,17540,2.0
14335,16126,2.0
14335,15290,1.0
14335,18067,5.0
14335,16870,11.0
14335,14335,7.0
14335,3996,14.0
14335,3804,5.0
14335,3335,18.0
14335,6212,1.0
14335,3363,6.0
14335,6261,1.0
14335,3893,3.0
14335,17400,2.0
14335,14343,8.0
14335,16835,8.0
14335,16836,11.0
14335,13723,4.0
14335,16435,2.0
14335,3276,2.0
14335,4167,1.0
14335,3851,1.0
14335,6225,1.0
14335,4656,1.0
14335,5864,3.0
14335,3241,1.0
14335,5464,1.0
14335,3557,1.0
14335,5776,3.0
14335,5395,1.0
14335,4257,1.0
14335,6081,1.0
3996,13930,1.0
3996,14054,1.0
3996,16891,1.0
3996,13897,1.0
3996,17490,1.0
3996,18165,4.0
3996,13762,2.0
3996,13689,1.0
3996,13632,1.0
3996,13632,1.0
3996,17056,1.0
3996,17057,1.0
3996,13807,1.0
3996,15439,2.0
3996,14020,4.0
3996,15950,8.0
3996,17600,2.0
3996,17185,1.0
3996,13540,1.0
3996,13379,4.0
3996,15385,1.0
3996,13477,1.0
3996,15386,3.0
3996,13475,1.0
3996,13863,1.0
3996,13401,1.0
3996,17540,2.0
3996,16126,6.0
3996,18067,10.0
3996,16870,24.0
3996,14335,22.0
3996,3996,8.0
3996,3804,26.0
3996,3335,21.0
3996,6212,6.0
3996,3363,12.0
3996,6261,7.0
3996,3893,6.0
3996,17400,11.0
3996,14343,20.0
3996,16835,10.0
3996,16836,8.0
3996,13723,5.0
3996,16435,6.0
3996,14333,1.0
3996,3276,2.0
3996,4192,1.0
3996,3713,1.0
3996,6225,6.0
3996,3801,1.0
3996,4656,4.0
3996,5864,6.0
3996,3241,11.0
3996,5464,16.0
3996,3557,19.0
3996,5776,12.0
3996,3440,14.0
3996,3867,1.0
3996,6125,1.0
3996,4058,1.0
3996,4820,1.0
3996,5395,8.0
3996,5632,4.0
3996,3282,2.0
3996,4257,1.0
3996,4025,1.0
3996,5611,1.0
3996,4212,1.0
3996,4053,1.0
3996,6302,1.0
3996,3981,1.0
3996,20382,1.0
3996,12045,1.0
3996,10569,1.0
3996,18329,1.0
3804,18411,1.0
3804,18165,1.0
3804,15950,1.0
3804,17600,1.0
3804,17185,2.0
3804,13540,2.0
3804,14161,2.0
3804,17184,1.0
3804,13401,1.0
3804,15290,2.0
3804,18067,1.0
3804,16870,4.0
3804,14335,2.0
3804,3996,4.0
3804,3804,3.0
3804,3335,2.0
3804,6212,3.0
3804,3363,2.0
3804,6261,3.0
3804,3893,2.0
3804,17400,3.0
3804,14343,1.0
3804,16835,1.0
3804,16836,3.0
3804,16435,1.0
3804,3276,1.0
3804,4656,1.0
3804,5464,2.0
3804,3557,2.0
3804,3440,1.0
3804,3867,1.0
3804,3793,1.0
3335,13590,1.0
3335,14020,1.0
3335,17600,1.0
3335,13481,1.0
3335,13863,1.0
3335,17540,2.0
3335,15290,2.0
3335,18067,2.0
3335,16870,4.0
3335,14335,6.0
3335,3996,5.0
3335,3804,1.0
3335,3335,1.0
3335,6212,3.0
3335,3363,2.0
3335,6261,3.0
3335,3893,1.0
3335,17400,1.0
3335,14343,3.0
3335,16835,7.0
3335,16836,2.0
3335,3276,1.0
3335,4192,1.0
3335,6225,1.0
3335,4656,2.0
3335,5864,2.0
3335,3241,2.0
3335,5464,2.0
3335,3557,2.0
3335,5776,1.0
3335,3440,2.0
3335,6125,1.0
3335,4820,1.0
3335,5395,3.0
3335,4057,1.0
3335,14671,1.0
6212,13588,1.0
6212,18006,1.0
6212,14228,1.0
6212,18165,1.0
6212,16132,1.0
6212,13631,1.0
6212,17185,2.0
6212,14237,1.0
6212,13481,1.0
6212,15386,1.0
6212,13475,1.0
6212,16126,2.0
6212,18067,1.0
6212,16870,4.0
6212,3996,2.0
6212,3804,4.0
6212,3335,3.0
6212,6212,2.0
6212,3363,5.0
6212,6261,2.0
6212,3893,4.0
6212,17400,6.0
6212,14343,1.0
6212,16835,1.0
6212,16836,1.0
6212,3713,3.0
6212,5864,1.0
6212,3241,1.0
6212,5464,6.0
6212,3557,3.0
6212,5776,3.0
6212,3440,2.0
6212,6125,1.0
6212,4058,1.0
6212,4820,2.0
6212,5395,2.0
6212,5632,1.0
6212,3282,1.0
6212,4025,3.0
6212,3455,1.0
6212,5080,1.0
6212,3666,1.0
6212,4053,1.0
6212,3424,1.0
6212,6081,1.0
6212,3981,1.0
6212,4633,1.0
6212,3824,1.0
6212,3783,1.0
6212,16580,1.0
6212,14644,1.0
3363,16786,1.0
3363,14182,1.0
3363,18165,1.0
3363,16565,1.0
3363,17056,1.0
3363,14020,2.0
3363,17600,1.0
3363,13540,1.0
3363,14161,2.0
3363,13604,1.0
3363,13480,1.0
3363,13481,1.0
3363,16126,1.0
3363,18067,2.0
3363,16870,3.0
3363,14335,10.0
3363,3996,9.0
3363,3804,7.0
3363,3335,8.0
3363,6212,3.0
3363,3363,3.0
3363,6261,5.0
3363,3893,3.0
3363,17400,8.0
3363,14343,2.0
3363,16835,1.0
3363,16836,1.0
3363,16435,1.0
3363,3276,1.0
3363,3713,1.0
3363,6225,4.0
3363,3801,2.0
3363,4656,1.0
3363,5864,2.0
3363,3241,9.0
3363,5464,11.0
3363,3557,10.0
3363,5776,10.0
3363,3440,7.0
3363,3867,5.0
3363,6125,2.0
3363,4850,1.0
3363,4820,5.0
3363,5395,7.0
3363,5632,4.0
3363,3282,3.0
3363,4218,1.0
3363,3666,1.0
3363,3908,1.0
3363,6081,1.0
3363,3981,1.0
3363,14539,1.0
6261,14211,2.0
6261,14097,1.0
6261,14048,1.0
6261,13962,2.0
6261,18021,1.0
6261,15367,1.0
6261,13560,1.0
6261,13965,1.0
6261,16565,1.0
6261,16132,2.0
6261,14057,1.0
6261,15405,1.0
6261,13406,2.0
6261,13632,1.0
6261,17057,1.0
6261,15439,1.0
6261,14020,2.0
6261,14020,1.0
6261,15950,1.0
6261,17185,1.0
6261,17184,1.0
6261,14237,1.0
6261,15385,1.0
6261,13480,1.0
6261,13946,1.0
6261,13481,1.0
