orig,dest,trips
65358787,65470765,1
65358787,65487419,2
65358787,65488329,1
65358787,1272258299,1
65358787,4825090048,2
65358787,65481556,1
65358787,65518525,2
65358787,65606854,2
65358787,65496737,1
65358787,65457732,2
65358787,26639070,1
65358787,343269965,1
65358787,65424584,1
65358787,671842656,1
65358787,65550787,1
65358787,65602280,1
65358787,205905737,1
65358787,65574971,1
65358787,2859164324,1
65358787,65596362,1
65358787,65560843,1
65358787,65436760,1
65358787,65483875,1
65358787,65652906,1
65358787,65436876,1
65358787,65657085,1
65358787,65510894,1
65358787,65670513,1
65358787,258125430,1
65358787,660021022,1
65358787,2514715003,1
65358787,5047404967,1
65358787,725437377,1
65358787,53132621,1
65358787,2954360061,1
65358787,1706630463,1
65358787,575671703,1
65358787,53074400,1
65358787,53082690,1
661943058,65283145,1
661943058,65496794,1
661943058,65508634,1
661943058,65462909,1
661943058,259586113,1
661943058,415282972,1
661943058,559389784,1
661943058,65374491,1
661943058,250048122,1
661943058,65481441,1
661943058,2280199536,1
661943058,65419547,2
661943058,65452105,1
661943058,522277410,1
661943058,338840754,1
661943058,65466039,6
661943058,65434196,9
661943058,4178925457,1
661943058,65432238,1
661943058,2280211802,1
661943058,65413795,1
661943058,65408215,2
661943058,65469570,2
661943058,4952613585,6
661943058,541334290,5
661943058,65408175,3
661943058,65439255,3
661943058,65358787,4
661943058,661943058,5
661943058,2676317139,2
661943058,65492504,6
661943058,69835800,5
661943058,806196296,1
661943058,65390960,1
661943058,65441168,1
661943058,65487419,2
661943058,65488329,8
661943058,1272258299,5
661943058,4825090048,2
661943058,65481556,1
661943058,65428891,1
661943058,1781788395,1
661943058,65631083,1
661943058,65665828,2
661943058,65606854,1
661943058,4863339628,1
661943058,65496737,1
661943058,65496789,2
661943058,249957869,1
661943058,343269965,1
661943058,65541138,2
661943058,65649339,1
661943058,65434792,1
661943058,1710267593,1
661943058,53101406,1
661943058,651300276,1
661943058,242441960,1
2676317139,65471572,1
2676317139,65388464,1
2676317139,65419489,1
2676317139,250048122,2
2676317139,65469701,3
2676317139,65501665,1
2676317139,65428567,1
2676317139,338840754,1
2676317139,65466039,7
2676317139,65434196,3
2676317139,4178925457,1
2676317139,2280211802,2
2676317139,65413795,2
2676317139,65408215,1
2676317139,65469570,1
2676317139,4952613585,2
2676317139,541334290,2
2676317139,65408175,9
2676317139,65439255,1
2676317139,65358787,3
2676317139,2676317139,3
2676317139,65492504,7
2676317139,69835800,9
2676317139,806196296,5
2676317139,65518130,3
2676317139,65470765,3
2676317139,1422395775,1
2676317139,1422395775,1
2676317139,65410502,2
2676317139,65488329,3
2676317139,1272258299,2
2676317139,4825090048,4
2676317139,65481556,1
2676317139,65481556,1
2676317139,65428891,2
2676317139,65473421,1
2676317139,65665828,1
2676317139,4863339628,1
2676317139,65636592,1
2676317139,1707479059,1
2676317139,257395063,1
2676317139,2459972364,1
65492504,249986407,1
65492504,564637539,2
65492504,340625114,1
65492504,65456748,1
65492504,4178885859,1
65492504,250048122,1
65492504,65481441,4
65492504,2280199536,1
65492504,65469165,1
65492504,65452105,1
65492504,65428567,1
65492504,522277410,1
65492504,65436228,1
65492504,65466039,10
65492504,65434196,8
65492504,2280211802,2
65492504,65413795,1
65492504,65408215,2
65492504,65469570,1
65492504,4952613585,4
65492504,541334290,4
65492504,65408175,5
65492504,65439255,2
65492504,65358787,4
65492504,661943058,9
65492504,2676317139,8
65492504,65492504,4
65492504,69835800,6
65492504,806196296,6
65492504,65390960,1
65492504,65470765,2
65492504,1422395775,2
65492504,1422395775,3
65492504,65487419,4
65492504,65410502,3
65492504,65488329,2
65492504,1272258299,2
65492504,4825090048,2
65492504,65481556,2
65492504,65665828,1
65492504,65606854,1
65492504,65496789,1
65492504,65424584,1
65492504,65550787,1
65492504,2859164324,1
65492504,65511213,1
65492504,65507288,1
65492504,65584897,1
65492504,282391316,1
65492504,53034110,1
65492504,3958480673,1
69835800,65419489,1
69835800,65481441,1
69835800,65469701,1
69835800,65428567,1
69835800,338840754,2
69835800,65466039,7
69835800,65434196,5
69835800,2280211802,1
69835800,541334290,2
69835800,65408175,1
69835800,65358787,1
69835800,661943058,4
69835800,2676317139,3
69835800,65492504,1
69835800,69835800,3
69835800,806196296,7
69835800,1422395775,2
69835800,65487419,1
69835800,65488329,6
69835800,4825090048,1
69835800,65481556,1
69835800,65665828,2
69835800,65606854,1
69835800,4863339628,1
69835800,2809108169,1
69835800,65515341,1
69835800,65414170,1
69835800,1684055465,1
806196296,65402848,1
806196296,65427884,1
806196296,250048122,1
806196296,65481441,1
806196296,65419547,1
806196296,65436228,2
806196296,65466039,1
806196296,541334290,1
806196296,65439255,1
806196296,661943058,4
806196296,2676317139,10
806196296,65492504,6
806196296,69835800,19
806196296,806196296,34
806196296,65518130,18
806196296,65390960,45
806196296,65441168,19
806196296,65470765,22
806196296,1422395775,13
806196296,1422395775,5
806196296,65487419,6
806196296,65410502,2
806196296,65488329,2
806196296,4825090048,1
806196296,65481556,1
806196296,65428891,1
806196296,1309644187,1
806196296,65518525,1
806196296,65665828,4
806196296,65606854,8
806196296,4863339628,6
806196296,65496737,1
806196296,1025725633,3
806196296,65457732,1
806196296,65496746,3
806196296,65496789,1
806196296,65441524,1
806196296,65658513,1
806196296,65603408,1
806196296,65484242,1
806196296,725437377,1
806196296,53087768,1
806196296,354653871,1
65518130,65425119,1
65518130,65436228,1
65518130,4952613585,1
65518130,65492504,1
65518130,806196296,13
65518130,65518130,17
65518130,65390960,36
65518130,65441168,17
65518130,65470765,16
65518130,1422395775,4
65518130,1422395775,2
65518130,65487419,1
65518130,65410502,1
65518130,1272258299,1
65518130,65481556,1
65518130,65473421,2
65518130,65665828,3
65518130,65606854,2
65518130,4863339628,3
65518130,65496737,4
65518130,65496746,4
65518130,65496789,1
65518130,4547457678,1
65518130,65411593,1
65518130,65484242,1
65518130,4181853030,1
65518130,724669387,1
65518130,295570836,1
65390960,65328716,1
65390960,65438518,1
65390960,65496794,1
65390960,65402848,1
65390960,541338643,1
65390960,65405512,1
65390960,65442084,1
65390960,65437109,1
65390960,65374502,1
65390960,359026671,1
65390960,65425119,1
65390960,65469701,2
65390960,65466039,1
65390960,65413795,2
65390960,65439255,1
65390960,661943058,2
65390960,2676317139,1
65390960,65492504,2
65390960,69835800,1
65390960,806196296,18
65390960,65518130,10
65390960,65390960,28
65390960,65441168,17
65390960,65470765,9
65390960,1422395775,3
65390960,1422395775,1
65390960,65487419,2
65390960,65410502,2
65390960,65488329,1
65390960,1272258299,2
65390960,4825090048,1
65390960,65428891,3
65390960,1309644187,1
65390960,65518525,1
65390960,65473421,1
65390960,65665828,7
65390960,65606854,12
65390960,4863339628,3
65390960,65496746,2
65390960,65496789,1
65390960,410314047,1
65390960,2565919540,1
65390960,65516030,2
65390960,1044247158,2
65390960,331968888,1
65390960,65489396,1
65390960,65459952,1
65390960,663710939,1
65390960,65497195,1
65390960,65507255,1
65390960,65433810,1
65390960,65497678,1
65390960,65537021,1
65390960,65434808,1
65390960,65600495,1
65390960,65468873,1
65390960,65536905,1
65390960,1113439895,2
65390960,65651251,1
65390960,65603101,1
65390960,65443553,1
65390960,315728682,1
65390960,65421131,1
65390960,65471240,2
65390960,65429628,1
65390960,1090428127,1
65390960,1093346530,1
65390960,53135716,1
65390960,612070498,1
65390960,4181853030,1
65390960,1923232861,2
65390960,53026828,1
65390960,53084985,1
65390960,1666819835,1
65390960,53054258,1
65390960,3958644063,1
65390960,295570836,1
65390960,4178697025,2
65390960,53087768,1
65390960,1819736428,1
65390960,3958480673,1
65390960,4177142443,1
65390960,53086783,1
65390960,3722344580,1
65390960,53026754,1
65390960,53017161,1
65390960,890240829,1
65390960,53108200,1
65390960,357047840,1
65390960,4589610865,1
65390960,1340591732,1
65390960,373997671,1
65441168,258964133,1
65441168,259586113,1
65441168,340625114,1
65441168,2280199536,1
65441168,65428567,1
65441168,4952613585,1
65441168,806196296,8
65441168,65518130,4
65441168,65390960,6
65441168,65441168,2
65441168,65470765,4
65441168,1422395775,2
65441168,1422395775,1
65441168,65487419,2
65441168,65488329,4
65441168,1272258299,1
65441168,65518525,2
65441168,65665828,2
65441168,65606854,4
65441168,4863339628,1
65441168,65496746,1
65441168,410314047,1
65441168,26639070,1
65441168,2565919540,1
65441168,65608542,1
65441168,5047404967,1
65441168,295570836,1
65441168,53087768,1
65470765,65431414,1
65470765,65402802,1
65470765,65402841,1
65470765,65425119,1
65470765,65434196,1
65470765,65413795,1
65470765,65408215,1
65470765,541334290,1
65470765,65439255,1
65470765,661943058,1
65470765,2676317139,1
65470765,69835800,5
65470765,806196296,12
65470765,65518130,15
65470765,65390960,21
65470765,65441168,19
65470765,65470765,14
65470765,1422395775,4
65470765,1422395775,6
65470765,65487419,3
65470765,65410502,1
65470765,65488329,3
65470765,1272258299,4
65470765,1309644187,1
65470765,808778953,1
65470765,65665828,7
65470765,65606854,15
65470765,4863339628,10
65470765,65496737,6
65470765,1025725633,2
65470765,65496746,2
65470765,65496789,2
65470765,65416300,1
65470765,249957869,1
65470765,65470386,1
65470765,2809108169,3
65470765,364566254,1
65470765,416129793,1
65470765,2338703593,1
65470765,65574011,1
65470765,4177136824,1
1422395775,636067460,1
1422395775,65437109,1
1422395775,564637539,1
1422395775,65374502,1
1422395775,65425852,1
1422395775,65425119,2
1422395775,2280199536,2
1422395775,4952613585,2
1422395775,65492504,2
1422395775,69835800,2
1422395775,806196296,7
1422395775,65518130,3
1422395775,65390960,5
1422395775,65441168,3
1422395775,65470765,5
1422395775,1422395775,5
1422395775,65487419,3
1422395775,65488329,1
1422395775,1272258299,3
1422395775,4825090048,1
1422395775,65428891,1
1422395775,1309644187,3
1422395775,65631083,1
1422395775,65518525,1
1422395775,65473421,2
1422395775,65665828,8
1422395775,65606854,7
1422395775,4863339628,3
1422395775,1025725633,1
1422395775,65416300,2
1422395775,671842656,1
1422395775,65596362,1
1422395775,65505337,1
1422395775,65425791,1
1422395775,65427879,1
1422395775,5047404967,1
1422395775,2757814060,1
1422395775,415282972,1
1422395775,65425119,2
1422395775,65481441,1
1422395775,65452105,1
1422395775,4952613585,2
1422395775,661943058,1
1422395775,2676317139,5
1422395775,65492504,3
1422395775,69835800,7
1422395775,806196296,6
1422395775,65518130,6
1422395775,65390960,12
1422395775,65441168,6
1422395775,65470765,9
1422395775,1422395775,1
1422395775,1422395775,2
1422395775,65487419,9
1422395775,65488329,5
1422395775,1272258299,3
1422395775,4825090048,1
1422395775,65481556,1
1422395775,65518525,1
1422395775,65665828,4
1422395775,65606854,2
1422395775,4863339628,2
1422395775,65496737,1
1422395775,1025725633,1
1422395775,53097917,1
65487419,65421463,1
65487419,65466039,2
65487419,541334290,1
65487419,65408175,1
65487419,65358787,1
65487419,2676317139,2
65487419,65492504,1
65487419,806196296,4
65487419,65518130,2
65487419,65441168,2
65487419,65470765,2
65487419,1422395775,3
65487419,1422395775,1
65487419,65488329,2
65487419,4825090048,1
65487419,65665828,2
65487419,65606854,2
65487419,4863339628,1
65487419,65450127,1
65487419,65436736,1
65487419,846478211,1
65487419,4589610865,1
65410502,259586113,1
65410502,65425119,1
65410502,522277410,1
65410502,65466039,1
65410502,65434196,2
65410502,65408215,1
65410502,4952613585,1
65410502,541334290,2
65410502,65439255,1
65410502,661943058,1
65410502,2676317139,2
65410502,65492504,4
65410502,69835800,1
65410502,806196296,2
65410502,65390960,2
65410502,65470765,5
65410502,1422395775,1
65410502,65488329,3
65410502,1272258299,2
65410502,65481556,2
65410502,1781788395,1
65410502,65631083,1
65410502,65665828,1
65410502,65606854,4
65410502,4863339628,1
65410502,65496737,1
65410502,65496746,2
65410502,264406685,1
65488329,1386837962,1
65488329,65327574,1
65488329,2270464629,1
65488329,65517624,1
65488329,65442084,1
65488329,65427884,1
65488329,65378488,1
65488329,65425119,3
65488329,313268585,1
65488329,250048122,2
65488329,65469701,2
65488329,65469165,1
65488329,65421463,1
65488329,65428567,1
65488329,65436228,1
65488329,65466039,1
65488329,2280211802,2
65488329,65413795,2
65488329,65408215,5
65488329,65469570,1
65488329,4952613585,11
65488329,541334290,5
65488329,65408175,4
65488329,65439255,8
65488329,65358787,1
65488329,661943058,20
65488329,2676317139,7
65488329,65492504,7
65488329,69835800,12
65488329,806196296,6
65488329,65518130,1
65488329,65390960,6
65488329,65441168,11
65488329,65470765,5
65488329,1422395775,10
65488329,1422395775,7
65488329,65487419,13
65488329,65410502,6
65488329,65488329,11
65488329,1272258299,8
65488329,4825090048,11
65488329,65481556,10
65488329,65481556,12
65488329,65428891,16
65488329,1781788395,6
65488329,65631083,1
65488329,65518525,4
65488329,808778953,2
65488329,65665828,13
65488329,65606854,8
65488329,4863339628,1
65488329,65496737,9
65488329,1025725633,6
65488329,65457732,1
65488329,65441524,2
65488329,26639070,1
65488329,4547457678,1
65488329,2565919540,1
65488329,65418338,1
65488329,315660724,2
65488329,65514692,1
65488329,26029683,1
65488329,65411593,2
65488329,2859164324,1
65488329,65595826,1
65488329,65511253,1
65488329,65497195,1
65488329,65580823,1
65488329,65523257,1
65488329,65505337,1
65488329,65433810,1
65488329,65503390,1
65488329,65624732,1
65488329,65676045,1
65488329,65484242,1
65488329,65475700,1
65488329,3070709204,1
65488329,258145476,1
65488329,5047404967,1
65488329,4184079582,1
65488329,2434792287,1
65488329,4178697025,1
65488329,53132621,1
65488329,4177025544,1
65488329,53097904,1
65488329,53017161,1
1272258299,704664420,1
1272258299,307621345,1
1272258299,829817232,1
1272258299,636067460,1
1272258299,436883689,2
1272258299,65496794,1
1272258299,65402841,1
1272258299,65440499,1
1272258299,65458536,1
1272258299,65442084,2
1272258299,259586113,1
1272258299,65388464,1
1272258299,614140923,1
1272258299,65437109,1
1272258299,340625114,1
1272258299,65427884,1
1272258299,65374502,1
1272258299,65448942,1
1272258299,263019124,1
1272258299,65425948,1
1272258299,65425852,1
1272258299,65425119,3
1272258299,313268585,1
1272258299,250048122,3
1272258299,65481441,1
1272258299,65469701,3
1272258299,65469165,1
1272258299,522277410,1
1272258299,65436228,1
1272258299,4178925457,1
1272258299,65432238,1
1272258299,65413795,2
1272258299,65408215,2
1272258299,65469570,1
1272258299,4952613585,7
1272258299,65408175,1
1272258299,65439255,2
1272258299,65358787,1
1272258299,661943058,11
1272258299,2676317139,5
1272258299,65492504,7
1272258299,69835800,1
1272258299,806196296,2
1272258299,65518130,1
1272258299,65390960,6
1272258299,65441168,4
1272258299,65470765,7
1272258299,1422395775,6
1272258299,1422395775,6
1272258299,65487419,4
1272258299,65410502,5
1272258299,65488329,4
1272258299,1272258299,6
1272258299,4825090048,6
1272258299,65481556,3
1272258299,65481556,7
1272258299,65428891,13
1272258299,1781788395,2
1272258299,65518525,1
1272258299,65665828,13
1272258299,65606854,17
1272258299,4863339628,2
1272258299,1025725633,3
1272258299,65496746,3
1272258299,2452350579,1
1272258299,65516030,1
1272258299,2809108169,1
1272258299,65628796,1
1272258299,279895969,1
1272258299,65574971,1
1272258299,65523741,1
1272258299,65636592,1
1272258299,286891349,1
1272258299,65436736,1
1272258299,65436760,1
1272258299,65635347,1
1272258299,65483875,1
1272258299,65622470,1
1272258299,65537714,1
1272258299,65521517,2
1272258299,1298275448,1
1272258299,65399429,1
1272258299,65545476,1
1272258299,65473613,1
1272258299,65651251,1
1272258299,65570551,1
1272258299,4451306333,1
1272258299,4184079582,1
1272258299,5042793333,1
1272258299,1666819835,1
1272258299,611603802,1
1272258299,4606547128,1
1272258299,4178697025,1
1272258299,4177025544,1
1272258299,469067815,1
1272258299,53086783,2
1272258299,53097904,1
1272258299,53047205,1
1272258299,53050533,1
4825090048,65493275,1
4825090048,259586113,1
4825090048,250048122,5
4825090048,65481441,1
4825090048,65469701,2
4825090048,65419547,1
4825090048,338840754,2
4825090048,65434196,2
4825090048,4178925457,1
4825090048,65413795,1
4825090048,65408215,2
4825090048,65469570,1
4825090048,4952613585,9
4825090048,541334290,6
4825090048,65408175,5
4825090048,65439255,1
4825090048,65358787,2
4825090048,661943058,5
4825090048,2676317139,1
4825090048,69835800,1
4825090048,806196296,2
4825090048,65390960,1
4825090048,1422395775,1
4825090048,65410502,1
4825090048,65488329,5
4825090048,4825090048,1
4825090048,65428891,5
4825090048,1781788395,3
4825090048,1309644187,1
4825090048,65631083,2
4825090048,65665828,2
4825090048,65606854,1
4825090048,2452350579,1
4825090048,4178697025,1
65481556,65458536,1
65481556,65374371,1
65481556,65425119,1
65481556,313268585,1
65481556,250048122,2
65481556,338840754,1
65481556,2676317139,1
65481556,65488329,3
65481556,1272258299,1
65481556,65481556,1
65481556,65665828,3
65481556,65606854,1
65481556,2471571792,1
65481556,3741032291,1
65481556,65425119,2
65481556,250048122,1
65481556,65469570,1
65481556,69835800,1
65481556,1422395775,2
65481556,1422395775,1
65481556,65410502,2
65481556,65488329,3
65481556,1272258299,1
65481556,4825090048,3
65481556,65481556,1
65481556,65428891,1
65481556,1781788395,7
65481556,1309644187,1
65481556,65631083,1
65481556,65665828,8
65481556,343269965,1
65428891,315706881,1
65428891,65427884,1
65428891,65425119,3
65428891,313268585,1
65428891,65481441,4
65428891,65469701,1
65428891,65434196,1
65428891,65469570,2
65428891,541334290,1
65428891,65439255,1
65428891,65492504,1
65428891,65390960,2
65428891,1422395775,1
65428891,65410502,1
65428891,65488329,4
65428891,1272258299,7
65428891,4825090048,2
65428891,65481556,3
65428891,1781788395,1
65428891,65631083,1
65428891,65518525,1
65428891,65473421,2
65428891,65665828,13
65428891,65606854,2
65428891,65457732,1
65428891,65516030,1
65428891,364566254,1
65428891,2859164324,1
65428891,65493761,1
65428891,53147858,1
1781788395,65482133,1
1781788395,65425852,1
1781788395,65425119,16
1781788395,313268585,24
1781788395,250048122,1
1781788395,65481441,2
1781788395,65452105,1
1781788395,522277410,1
1781788395,65436228,2
1781788395,2280211802,1
1781788395,65408215,1
1781788395,65469570,2
1781788395,4952613585,2
1781788395,541334290,1
1781788395,65439255,1
1781788395,65358787,1
1781788395,661943058,1
1781788395,2676317139,1
1781788395,69835800,1
1781788395,65441168,1
1781788395,1422395775,1
1781788395,65487419,2
1781788395,65410502,3
1781788395,65488329,4
1781788395,1272258299,5
1781788395,4825090048,6
1781788395,65481556,2
1781788395,65481556,12
1781788395,65428891,10
1781788395,1781788395,6
1781788395,65631083,7
1781788395,65518525,1
1781788395,65665828,4
1781788395,65606854,5
1781788395,4863339628,1
1781788395,4547457678,1
1781788395,65416300,1
1781788395,65470386,1
1781788395,65516030,1
1781788395,1044247158,1
1781788395,65511213,1
1781788395,317526558,1
1781788395,65469268,1
1781788395,65426616,1
1781788395,53061464,1
1781788395,1710267593,1
1781788395,5047404967,1
662736047,65425119,1
662736047,65466039,1
662736047,4952613585,1
662736047,65390960,1
662736047,662736047,37
662736047,2565919540,1
662736047,65416300,5
662736047,249957869,1
662736047,65581483,11
662736047,65418338,1
662736047,2452350579,1
662736047,65470386,1
662736047,1044247158,1
662736047,343269965,1
662736047,65424584,1
662736047,331968888,6
662736047,65514692,2
662736047,65628796,5
662736047,65489396,10
662736047,671842659,1
662736047,671842656,1
662736047,240446434,4
662736047,65550787,1
662736047,65635229,1
662736047,65608542,1
662736047,65523257,2
662736047,65436878,1
662736047,65455708,1
706921308,65431414,1
706921308,564637539,1
706921308,65425119,3
706921308,250048122,1
706921308,2280199536,1
706921308,65428567,1
706921308,338840754,1
706921308,661943058,1
706921308,65441168,1
706921308,65470765,2
706921308,1422395775,1
706921308,65488329,1
706921308,65428891,2
706921308,662736047,1
706921308,65518525,1
706921308,65596389,1
706921308,808778953,2
706921308,65606854,2
706921308,65496737,1
706921308,65496746,1
706921308,65496789,4
706921308,26639070,1
706921308,4547457678,3
706921308,2565919540,4
706921308,65416300,9
706921308,249957869,2
706921308,65581483,1
706921308,2452350579,3
706921308,2471279609,2
706921308,65628796,1
706921308,297692450,1
706921308,65459952,1
706921308,65662745,1
706921308,65636592,1
706921308,65497195,1
706921308,65543240,1
706921308,65525394,1
706921308,65505337,2
706921308,65504551,1
706921308,4183690354,1
1309644187,65364289,1
1309644187,65458536,1
1309644187,65462909,1
1309644187,65471572,1
1309644187,65425852,1
1309644187,65425119,7
1309644187,250048122,1
1309644187,65481441,2
1309644187,65469570,2
1309644187,65439255,1
1309644187,661943058,3
1309644187,2676317139,1
1309644187,65492504,1
1309644187,69835800,1
1309644187,806196296,2
1309644187,65390960,5
1309644187,65470765,4
1309644187,1422395775,4
1309644187,1422395775,1
1309644187,65487419,1
1309644187,65410502,1
1309644187,65488329,1
1309644187,1272258299,1
1309644187,4825090048,1
1309644187,65481556,2
1309644187,65428891,3
1309644187,1781788395,1
1309644187,662736047,5
1309644187,706921308,1
1309644187,1309644187,2
1309644187,65631083,16
1309644187,65518525,9
1309644187,65596389,1
1309644187,808778953,13
1309644187,65473421,1
1309644187,65665828,5
1309644187,65606854,12
1309644187,4863339628,6
1309644187,65496737,42
1309644187,1025725633,17
1309644187,65457732,41
1309644187,65496746,37
1309644187,65496789,7
1309644187,65441524,9
1309644187,410314047,1
1309644187,26639070,9
1309644187,4547457678,34
1309644187,2565919540,55
1309644187,65416300,51
1309644187,249957869,10
1309644187,65581483,7
1309644187,65418338,1
1309644187,2452350579,11
1309644187,65470386,4
1309644187,65516030,6
1309644187,2471279609,2
1309644187,2809108169,3
1309644187,1044247158,1
1309644187,343269965,3
1309644187,65424584,4
1309644187,65658513,5
1309644187,331968888,2
1309644187,65514692,1
1309644187,65628796,5
1309644187,65550787,1
1309644187,279895969,1
1309644187,65602280,1
1309644187,297692450,1
1309644187,65424250,1
1309644187,306531263,1
1309644187,2471571792,2
1309644187,65505337,1
1309644187,1102852003,1
1309644187,53057819,1
1309644187,53097904,1
1309644187,3958379212,1
1309644187,56057971,1
65631083,65374502,1
65631083,65425119,11
65631083,313268585,4
65631083,250048122,3
65631083,65466039,1
65631083,541334290,1
65631083,661943058,2
65631083,65390960,1
65631083,65470765,1
65631083,1422395775,1
65631083,1422395775,1
65631083,65410502,1
65631083,65488329,4
65631083,1272258299,1
65631083,4825090048,4
65631083,65481556,4
65631083,65428891,13
65631083,1781788395,4
65631083,662736047,2
65631083,1309644187,4
65631083,65631083,2
65631083,65518525,6
65631083,808778953,1
65631083,65473421,1
65631083,65665828,5
65631083,65606854,1
65631083,4863339628,1
65631083,65496737,2
65631083,1025725633,5
65631083,65457732,5
65631083,65496746,2
65631083,65496789,1
65631083,65441524,3
65631083,4547457678,2
65631083,2565919540,8
65631083,65416300,8
65631083,249957869,2
65631083,2452350579,2
65631083,65516030,1
65631083,343269965,1
65631083,331968888,1
65631083,65628796,2
65631083,65523257,1
65631083,65518476,1
65631083,1105792616,1
65631083,3457248518,1
65631083,240469682,1
65518525,65496794,1
65518525,65402848,1
65518525,541338643,1
65518525,249986407,1
65518525,65501665,1
65518525,338840754,1
65518525,4178925457,1
65518525,4952613585,2
65518525,541334290,1
65518525,65408175,2
65518525,65439255,1
65518525,69835800,2
65518525,65518130,2
65518525,65390960,1
65518525,65441168,2
65518525,65470765,4
65518525,1422395775,2
65518525,1422395775,1
65518525,65487419,1
65518525,65488329,2
65518525,65481556,2
65518525,65428891,3
65518525,1781788395,1
65518525,662736047,1
65518525,1309644187,1
65518525,65631083,5
65518525,65518525,1
65518525,808778953,2
65518525,65473421,1
65518525,65665828,10
65518525,65606854,5
65518525,4863339628,8
65518525,65496737,10
65518525,1025725633,5
65518525,65457732,7
65518525,65496746,11
65518525,65496789,2
65518525,65441524,4
65518525,26639070,4
65518525,4547457678,6
65518525,2565919540,17
65518525,65416300,1
65518525,249957869,1
65518525,65581483,2
65518525,2452350579,1
65518525,65470386,1
65518525,65516030,1
65518525,2471279609,1
65518525,2809108169,1
65518525,65424584,5
65518525,65658513,1
65518525,65514692,1
65518525,65628796,1
65518525,240446434,1
65518525,205905737,1
65518525,65523741,1
65518525,5048133236,1
65518525,65595826,1
65518525,65635229,1
65518525,65436736,1
65518525,65436760,1
65518525,65635347,1
65518525,65597768,1
65518525,2471571792,1
65518525,65594160,1
65518525,3987797737,1
65518525,65421431,1
65518525,1583055907,1
65518525,5047404967,1
65518525,4184079582,1
65518525,1923232861,1
65518525,53026828,1
65518525,2434792287,1
65518525,969617735,1
65518525,53147858,1
65518525,53072779,1
65596389,65428891,1
65596389,706921308,1
65596389,65473421,1
65596389,4863339628,1
808778953,2280211802,1
808778953,661943058,1
808778953,65441168,1
808778953,1781788395,1
808778953,1309644187,5
808778953,65518525,2
808778953,65665828,5
808778953,65457732,2
808778953,3967052491,1
65473421,1386837962,1
65473421,436883689,1
65473421,2315516959,1
65473421,65425119,5
65473421,65481441,1
65473421,65469701,1
65473421,65466039,2
65473421,4952613585,1
65473421,65408175,1
65473421,661943058,1
65473421,2676317139,1
65473421,65492504,2
65473421,806196296,1
65473421,65518130,2
65473421,65390960,5
65473421,65441168,3
65473421,65470765,8
65473421,1422395775,10
65473421,65488329,2
65473421,1272258299,2
65473421,4825090048,1
65473421,65481556,1
65473421,65481556,3
65473421,65428891,2
65473421,1781788395,1
65473421,65518525,2
65473421,65596389,6
65473421,808778953,3
65473421,65665828,8
65473421,65606854,6
65473421,4863339628,7
65473421,65496737,12
65473421,1025725633,5
65473421,65457732,4
65473421,65496746,6
65473421,65441524,1
65473421,4547457678,4
65473421,2565919540,3
65473421,2452350579,1
65473421,2471279609,1
65473421,65454045,1
65473421,416129793,1
65473421,65560852,1
65473421,65608542,1
65473421,65434792,1
65473421,3678132176,1
65473421,65545476,1
65473421,4606547128,1
65665828,65294289,1
65665828,358888595,1
65665828,65314953,1
65665828,665553804,1
65665828,648530371,1
65665828,1378125457,1
65665828,3972031570,1
65665828,65432017,1
65665828,65394475,1
65665828,307621345,1
65665828,304894446,1
65665828,262936146,2
65665828,65415604,1
65665828,65497027,1
65665828,436883689,1
65665828,65447832,1
65665828,65458536,1
65665828,65405512,1
65665828,1645037477,1
65665828,65382749,1
65665828,340625114,1
65665828,65374371,1
65665828,559389784,1
65665828,65448190,4
65665828,4178885859,1
65665828,65473643,1
65665828,2315516959,1
65665828,65425948,1
65665828,65425852,3
65665828,65425119,47
65665828,313268585,7
65665828,250048122,3
65665828,65481441,5
65665828,2280199536,1
65665828,65469701,1
65665828,65419547,1
65665828,65452105,1
65665828,65441395,1
65665828,65501665,1
65665828,522277410,1
65665828,65436228,1
65665828,338840754,1
65665828,65466039,5
65665828,65434196,1
65665828,65432238,1
65665828,2280211802,1
65665828,65408215,5
65665828,65469570,6
65665828,4952613585,6
65665828,541334290,4
65665828,65439255,7
65665828,65358787,1
65665828,661943058,8
65665828,2676317139,6
65665828,65492504,7
65665828,69835800,6
65665828,806196296,13
65665828,65518130,15
65665828,65390960,23
65665828,65441168,16
65665828,65470765,54
65665828,1422395775,40
65665828,1422395775,5
65665828,65487419,7
65665828,65410502,13
65665828,65488329,59
65665828,1272258299,35
65665828,4825090048,17
65665828,65481556,12
65665828,65481556,36
65665828,65428891,43
65665828,1781788395,15
65665828,662736047,1
65665828,1309644187,4
65665828,65631083,17
65665828,65518525,37
65665828,65596389,5
65665828,808778953,26
65665828,65473421,6
65665828,65665828,26
65665828,65606854,86
65665828,4863339628,42
65665828,65496737,30
65665828,1025725633,24
65665828,65457732,32
65665828,65496746,29
65665828,65496789,5
65665828,65441524,3
65665828,26639070,6
65665828,4547457678,27
65665828,2565919540,30
65665828,65416300,6
65665828,249957869,3
65665828,65581483,3
65665828,65418338,3
65665828,2452350579,7
65665828,65470386,2
65665828,65516030,2
65665828,2471279609,2
65665828,2809108169,2
65665828,65424584,3
65665828,65658513,1
65665828,315660724,2
65665828,65514692,1
65665828,65628796,4
65665828,65489396,2
65665828,671842659,2
65665828,65550787,3
65665828,26029683,2
65665828,65459952,2
65665828,416129793,1
